"Series.Name","year","value"
"Population ages 0-14, total",1976,37022
"Population ages 0-14, total",1977,35689
"Population ages 0-14, total",1978,36195
"Population ages 0-14, total",1979,35417
"Population ages 0-14, total",1980,35519
"Population ages 0-14, total",1981,34428
"Population ages 0-14, total",1982,33575
"Population ages 0-14, total",1983,32950
"Population ages 0-14, total",1984,32461
"Population ages 0-14, total",1985,31999
"Population ages 0-14, total",1986,31542
"Population ages 0-14, total",1987,31080
"Population ages 0-14, total",1988,30560
"Population ages 0-14, total",1989,29924
"Population ages 0-14, total",1990,30107
"Population ages 0-14, total",1991,29856
"Population ages 0-14, total",1992,29763
"Population ages 0-14, total",1993,29761
"Population ages 0-14, total",1994,29803
"Population ages 0-14, total",1995,29805
"Population ages 0-14, total",1996,29710
"Population ages 0-14, total",1997,29541
"Population ages 0-14, total",1998,29256
"Population ages 0-14, total",1999,28820
"Population ages 0-14, total",2000,28294
"Population ages 0-14, total",2001,27691
"Population ages 0-14, total",2002,27071
"Population ages 0-14, total",2003,26441
"Population ages 0-14, total",2004,25818
"Population ages 0-14, total",2005,25193
"Population ages 0-14, total",2006,24528
"Population ages 0-14, total",2007,23905
"Population ages 0-14, total",2008,23353
"Population ages 0-14, total",2009,22933
"Population ages 0-14, total",2010,22500
"Population ages 0-14, total",2011,22106
"Population ages 0-14, total",2012,21865
"Population ages 0-14, total",2013,21630
"Population ages 0-14, total",2014,21429
"Population ages 0-14, total",2015,21049
"Population ages 0-14, total",2016,20406
"Population ages 0-14, total",2017,19667
"Population ages 0-14, total",2018,18849
"Population ages 0-14, total",2019,17975
"Population ages 0-14, total",2020,17499
"Population ages 0-14, total",2021,17455
"Population ages 0-14, total",2022,17403
"Population ages 0-14, total",2023,17331
"Population ages 0-14, total",2024,17219
"Population ages 15-64 (% of total population)",1975,57.6509181585987
"Population ages 15-64 (% of total population)",1976,57.563665003938
"Population ages 15-64 (% of total population)",1977,57.6356012444204
"Population ages 15-64 (% of total population)",1978,58.0358019974895
"Population ages 15-64 (% of total population)",1979,58.7398406269028
"Population ages 15-64 (% of total population)",1980,59.7457736816217
"Population ages 15-64 (% of total population)",1981,60.8231551381984
"Population ages 15-64 (% of total population)",1982,61.6490016879305
"Population ages 15-64 (% of total population)",1983,62.2458419644832
"Population ages 15-64 (% of total population)",1984,62.6967369004298
"Population ages 15-64 (% of total population)",1985,63.0748473439585
"Population ages 15-64 (% of total population)",1986,63.4070038833706
"Population ages 15-64 (% of total population)",1987,63.7303763995793
"Population ages 15-64 (% of total population)",1988,64.0891835953976
"Population ages 15-64 (% of total population)",1989,64.5558629620909
"Population ages 15-64 (% of total population)",1990,65.0094079124209
"Population ages 15-64 (% of total population)",1991,65.2805868178871
"Population ages 15-64 (% of total population)",1992,65.4146535336171
"Population ages 15-64 (% of total population)",1993,65.4377574066693
"Population ages 15-64 (% of total population)",1994,65.3779716938949
"Population ages 15-64 (% of total population)",1995,65.2877882790663
"Population ages 15-64 (% of total population)",1996,65.2057735561463
"Population ages 15-64 (% of total population)",1997,65.1655610758001
"Population ages 15-64 (% of total population)",1998,65.188338160152
"Population ages 15-64 (% of total population)",1999,65.297758293577
"Population ages 15-64 (% of total population)",2000,65.4641572687042
"Population ages 15-64 (% of total population)",2001,65.6384904930178
"Population ages 15-64 (% of total population)",2002,65.8044134941315
"Population ages 15-64 (% of total population)",2003,65.9577516871591
"Population ages 15-64 (% of total population)",2004,66.0614181917661
"Population ages 15-64 (% of total population)",2005,66.1614307685874
"Population ages 15-64 (% of total population)",2006,66.2596556537924
"Population ages 15-64 (% of total population)",2007,66.2619254119688
"Population ages 15-64 (% of total population)",2008,66.1527673896784
"Population ages 15-64 (% of total population)",2009,65.8984254254911
"Population ages 15-64 (% of total population)",2010,65.543076445523
"Population ages 15-64 (% of total population)",2011,65.1097584696913
"Population ages 15-64 (% of total population)",2012,64.6158123837466
"Population ages 15-64 (% of total population)",2013,64.1077963308533
"Population ages 15-64 (% of total population)",2014,63.5860960102746
"Population ages 15-64 (% of total population)",2015,63.1876106636076
"Population ages 15-64 (% of total population)",2016,62.9562211745938
"Population ages 15-64 (% of total population)",2017,62.7912844639525
"Population ages 15-64 (% of total population)",2018,62.6625786146487
"Population ages 15-64 (% of total population)",2019,62.5404906430949
"Population ages 15-64 (% of total population)",2020,62.3448661159663
"Population ages 15-64 (% of total population)",2021,62.0530135400066
"Population ages 15-64 (% of total population)",2022,61.6788236790086
"Population ages 15-64 (% of total population)",2023,61.2373251187267
"Population ages 15-64 (% of total population)",2024,60.8132618809257
"Population ages 15-64, female",1975,28126
"Population ages 15-64, female",1976,28791
"Population ages 15-64, female",1977,28135
"Population ages 15-64, female",1978,29354
"Population ages 15-64, female",1979,29961
"Population ages 15-64, female",1980,31629
"Population ages 15-64, female",1981,32204
"Population ages 15-64, female",1982,32635
"Population ages 15-64, female",1983,32989
"Population ages 15-64, female",1984,33258
"Population ages 15-64, female",1985,33448
"Population ages 15-64, female",1986,33587
"Population ages 15-64, female",1987,33719
"Population ages 15-64, female",1988,33866
"Population ages 15-64, female",1989,34087
"Population ages 15-64, female",1990,35286
"Population ages 15-64, female",1991,35721
"Population ages 15-64, female",1992,36122
"Population ages 15-64, female",1993,36460
"Population ages 15-64, female",1994,36719
"Population ages 15-64, female",1995,36885
"Population ages 15-64, female",1996,36979
"Population ages 15-64, female",1997,37092
"Population ages 15-64, female",1998,37222
"Population ages 15-64, female",1999,37369
"Population ages 15-64, female",2000,37544
"Population ages 15-64, female",2001,37638
"Population ages 15-64, female",2002,37717
"Population ages 15-64, female",2003,37806
"Population ages 15-64, female",2004,37853
"Population ages 15-64, female",2005,37905
"Population ages 15-64, female",2006,37932
"Population ages 15-64, female",2007,37925
"Population ages 15-64, female",2008,37891
"Population ages 15-64, female",2009,37756
"Population ages 15-64, female",2010,37522
"Population ages 15-64, female",2011,37206
"Population ages 15-64, female",2012,36833
"Population ages 15-64, female",2013,36431
"Population ages 15-64, female",2014,36008
"Population ages 15-64, female",2015,35605
"Population ages 15-64, female",2016,35243
"Population ages 15-64, female",2017,34907
"Population ages 15-64, female",2018,34585
"Population ages 15-64, female",2019,34260
"Population ages 15-64, female",2020,33984
"Population ages 15-64, female",2021,33743
"Population ages 15-64, female",2022,33450
"Population ages 15-64, female",2023,33111
"Population ages 15-64, female",2024,32751
"Population ages 15-64, male",1975,26345
"Population ages 15-64, male",1976,26566
"Population ages 15-64, male",1977,25583
"Population ages 15-64, male",1978,26319
"Population ages 15-64, male",1979,26537
"Population ages 15-64, male",1980,27899
"Population ages 15-64, male",1981,28530
"Population ages 15-64, male",1982,29056
"Population ages 15-64, male",1983,29473
"Population ages 15-64, male",1984,29815
"Population ages 15-64, male",1985,30107
"Population ages 15-64, male",1986,30354
"Population ages 15-64, male",1987,30586
"Population ages 15-64, male",1988,30833
"Population ages 15-64, male",1989,31141
"Population ages 15-64, male",1990,32299
"Population ages 15-64, male",1991,32697
"Population ages 15-64, male",1992,33029
"Population ages 15-64, male",1993,33282
"Population ages 15-64, male",1994,33443
"Population ages 15-64, male",1995,33507
"Population ages 15-64, male",1996,33505
"Population ages 15-64, male",1997,33519
"Population ages 15-64, male",1998,33531
"Population ages 15-64, male",1999,33544
"Population ages 15-64, male",2000,33578
"Population ages 15-64, male",2001,33612
"Population ages 15-64, male",2002,33687
"Population ages 15-64, male",2003,33761
"Population ages 15-64, male",2004,33801
"Population ages 15-64, male",2005,33849
"Population ages 15-64, male",2006,33873
"Population ages 15-64, male",2007,33861
"Population ages 15-64, male",2008,33817
"Population ages 15-64, male",2009,33680
"Population ages 15-64, male",2010,33498
"Population ages 15-64, male",2011,33301
"Population ages 15-64, male",2012,33073
"Population ages 15-64, male",2013,32831
"Population ages 15-64, male",2014,32590
"Population ages 15-64, male",2015,32455
"Population ages 15-64, male",2016,32445
"Population ages 15-64, male",2017,32456
"Population ages 15-64, male",2018,32464
"Population ages 15-64, male",2019,32451
"Population ages 15-64, male",2020,32283
"Population ages 15-64, male",2021,31953
"Population ages 15-64, male",2022,31567
"Population ages 15-64, male",2023,31138
"Population ages 15-64, male",2024,30724
"Population ages 15-64, male (% of male population)",1975,57.0711825772404
"Population ages 15-64, male (% of male population)",1976,56.8057488363165
"Population ages 15-64, male (% of male population)",1977,56.6968183564419
"Population ages 15-64, male (% of male population)",1978,56.9238260239381
"Population ages 15-64, male (% of male population)",1979,57.4868994428816
"Population ages 15-64, male (% of male population)",1980,58.4503312689818
"Population ages 15-64, male (% of male population)",1981,59.5939876894849
"Population ages 15-64, male (% of male population)",1982,60.4791114583443
"Population ages 15-64, male (% of male population)",1983,61.0982114841544
"Population ages 15-64, male (% of male population)",1984,61.5866561553463
"Population ages 15-64, male (% of male population)",1985,62.0330988743911
"Population ages 15-64, male (% of male population)",1986,62.4472789812047
"Population ages 15-64, male (% of male population)",1987,62.8517269141791
"Population ages 15-64, male (% of male population)",1988,63.2872285287452
"Population ages 15-64, male (% of male population)",1989,63.8080922976926
"Population ages 15-64, male (% of male population)",1990,64.3030548250051
"Population ages 15-64, male (% of male population)",1991,64.6221072992774
"Population ages 15-64, male (% of male population)",1992,64.789641442175
"Population ages 15-64, male (% of male population)",1993,64.8279666275943
"Population ages 15-64, male (% of male population)",1994,64.7698147169885
"Population ages 15-64, male (% of male population)",1995,64.6722953913196
"Population ages 15-64, male (% of male population)",1996,64.5829702356746
"Population ages 15-64, male (% of male population)",1997,64.533312746082
"Population ages 15-64, male (% of male population)",1998,64.5382555249417
"Population ages 15-64, male (% of male population)",1999,64.6203647504263
"Population ages 15-64, male (% of male population)",2000,64.7759955218407
"Population ages 15-64, male (% of male population)",2001,64.9434727993043
"Population ages 15-64, male (% of male population)",2002,65.0780147328938
"Population ages 15-64, male (% of male population)",2003,65.1828683754394
"Population ages 15-64, male (% of male population)",2004,65.2359598547939
"Population ages 15-64, male (% of male population)",2005,65.296976766793
"Population ages 15-64, male (% of male population)",2006,65.3602148445102
"Population ages 15-64, male (% of male population)",2007,65.3352047878044
"Population ages 15-64, male (% of male population)",2008,65.2167964741867
"Population ages 15-64, male (% of male population)",2009,64.9748281063292
"Population ages 15-64, male (% of male population)",2010,64.6621349099387
"Population ages 15-64, male (% of male population)",2011,64.282880774342
"Population ages 15-64, male (% of male population)",2012,63.8465312334171
"Population ages 15-64, male (% of male population)",2013,63.4263053001103
"Population ages 15-64, male (% of male population)",2014,63.0283814881104
"Population ages 15-64, male (% of male population)",2015,62.7905043029975
"Population ages 15-64, male (% of male population)",2016,62.742784244937
"Population ages 15-64, male (% of male population)",2017,62.749266782237
"Population ages 15-64, male (% of male population)",2018,62.7667204590282
"Population ages 15-64, male (% of male population)",2019,62.7602603757906
"Population ages 15-64, male (% of male population)",2020,62.7101087621828
"Population ages 15-64, male (% of male population)",2021,62.603598140287
"Population ages 15-64, male (% of male population)",2022,62.3925242648298
"Population ages 15-64, male (% of male population)",2023,62.0989794423556
"Population ages 15-64, male (% of male population)",2024,61.8346013484258
"Population ages 15-64, total",1975,54471
"Population ages 15-64, total",1976,55357
"Population ages 15-64, total",1977,53718
"Population ages 15-64, total",1978,55673
"Population ages 15-64, total",1979,56498
"Population ages 15-64, total",1980,59528
"Population ages 15-64, total",1981,60734
"Population ages 15-64, total",1982,61691
"Population ages 15-64, total",1983,62462
"Population ages 15-64, total",1984,63073
"Population ages 15-64, total",1985,63554
"Population ages 15-64, total",1986,63941
"Population ages 15-64, total",1987,64305
"Population ages 15-64, total",1988,64699
"Population ages 15-64, total",1989,65228
"Population ages 15-64, total",1990,67586
"Population ages 15-64, total",1991,68419
"Population ages 15-64, total",1992,69151
"Population ages 15-64, total",1993,69742
"Population ages 15-64, total",1994,70162
"Population ages 15-64, total",1995,70392
"Population ages 15-64, total",1996,70484
"Population ages 15-64, total",1997,70611
"Population ages 15-64, total",1998,70753
"Population ages 15-64, total",1999,70913
"Population ages 15-64, total",2000,71122
"Population ages 15-64, total",2001,71250
"Population ages 15-64, total",2002,71404
"Population ages 15-64, total",2003,71567
"Population ages 15-64, total",2004,71654
"Population ages 15-64, total",2005,71754
"Population ages 15-64, total",2006,71805
"Population ages 15-64, total",2007,71786
"Population ages 15-64, total",2008,71708
"Population ages 15-64, total",2009,71437
"Population ages 15-64, total",2010,71021
"Population ages 15-64, total",2011,70507
"Population ages 15-64, total",2012,69907
"Population ages 15-64, total",2013,69263
"Population ages 15-64, total",2014,68598
"Population ages 15-64, total",2015,68061
"Population ages 15-64, total",2016,67688
"Population ages 15-64, total",2017,67363
"Population ages 15-64, total",2018,67050
"Population ages 15-64, total",2019,66711
"Population ages 15-64, total",2020,66266
"Population ages 15-64, total",2021,65696
"Population ages 15-64, total",2022,65017
"Population ages 15-64, total",2023,64248
"Population ages 15-64, total",2024,63475
"Population ages 65 and above, female",1975,2061
"Population ages 65 and above, female",1976,2151
"Population ages 65 and above, female",1977,2146
"Population ages 65 and above, female",1978,2282
"Population ages 65 and above, female",1979,2386
"Population ages 65 and above, female",1980,2556
"Population ages 65 and above, female",1981,2611
"Population ages 65 and above, female",1982,2662
"Population ages 65 and above, female",1983,2720
"Population ages 65 and above, female",1984,2789
"Population ages 65 and above, female",1985,2872
"Population ages 65 and above, female",1986,2964
"Population ages 65 and above, female",1987,3058
"Population ages 65 and above, female",1988,3160
"Population ages 65 and above, female",1989,3267
"Population ages 65 and above, female",1990,3476
"Population ages 65 and above, female",1991,3627
"Population ages 65 and above, female",1992,3780
"Population ages 65 and above, female",1993,3936
"Population ages 65 and above, female",1994,4092
"Population ages 65 and above, female",1995,4244
"Population ages 65 and above, female",1996,4406
"Population ages 65 and above, female",1997,4586
"Population ages 65 and above, female",1998,4778
"Population ages 65 and above, female",1999,4981
"Population ages 65 and above, female",2000,5198
"Population ages 65 and above, female",2001,5407
"Population ages 65 and above, female",2002,5616
"Population ages 65 and above, female",2003,5834
"Population ages 65 and above, female",2004,6064
"Population ages 65 and above, female",2005,6312
"Population ages 65 and above, female",2006,6576
"Population ages 65 and above, female",2007,6882
"Population ages 65 and above, female",2008,7233
"Population ages 65 and above, female",2009,7601
"Population ages 65 and above, female",2010,8034
"Population ages 65 and above, female",2011,8479
"Population ages 65 and above, female",2012,8873
"Population ages 65 and above, female",2013,9280
"Population ages 65 and above, female",2014,9693
"Population ages 65 and above, female",2015,10128
"Population ages 65 and above, female",2016,10592
"Population ages 65 and above, female",2017,11059
"Population ages 65 and above, female",2018,11533
"Population ages 65 and above, female",2019,12009
"Population ages 65 and above, female",2020,12393
"Population ages 65 and above, female",2021,12683
"Population ages 65 and above, female",2022,13000
"Population ages 65 and above, female",2023,13342
"Population ages 65 and above, female",2024,13678
"Population ages 65 and above, female (% of female population)",1975,4.26508875739645
"Population ages 65 and above, female (% of female population)",1976,4.3543935763041
"Population ages 65 and above, female (% of female population)",1977,4.46396381632854
"Population ages 65 and above, female (% of female population)",1978,4.59128309400647
"Population ages 65 and above, female (% of female population)",1979,4.7699042964773
"Population ages 65 and above, female (% of female population)",1980,4.92386594044448
"Population ages 65 and above, female (% of female population)",1981,5.02284450994842
"Population ages 65 and above, female (% of female population)",1982,5.11670534095119
"Population ages 65 and above, female (% of female population)",1983,5.21968978137526
"Population ages 65 and above, female (% of female population)",1984,5.34413578762016
"Population ages 65 and above, female (% of female population)",1985,5.49888031848719
"Population ages 65 and above, female (% of female population)",1986,5.6737318409145
"Population ages 65 and above, female (% of female population)",1987,5.85392714395572
"Population ages 65 and above, female (% of female population)",1988,6.05052372150339
"Population ages 65 and above, female (% of female population)",1989,6.25379535448611
"Population ages 65 and above, female (% of female population)",1990,6.46872488298426
"Population ages 65 and above, female (% of female population)",1991,6.69148806795326
"Population ages 65 and above, female (% of female population)",1992,6.90662918023084
"Population ages 65 and above, female (% of female population)",1993,7.12592117910926
"Population ages 65 and above, female (% of female population)",1994,7.34935278163297
"Population ages 65 and above, female (% of female population)",1995,7.57810250503887
"Population ages 65 and above, female (% of female population)",1996,7.83844160486105
"Population ages 65 and above, female (% of female population)",1997,8.12972012438916
"Population ages 65 and above, female (% of female population)",1998,8.44464889156243
"Population ages 65 and above, female (% of female population)",1999,8.78624546793814
"Population ages 65 and above, female (% of female population)",2000,9.15071823009785
"Population ages 65 and above, female (% of female population)",2001,9.51999365979517
"Population ages 65 and above, female (% of female population)",2002,9.89655446103375
"Population ages 65 and above, female (% of female population)",2003,10.2866391318575
"Population ages 65 and above, female (% of female population)",2004,10.7037277061158
"Population ages 65 and above, female (% of female population)",2005,11.1488922318257
"Population ages 65 and above, female (% of female population)",2006,11.6295662100457
"Population ages 65 and above, female (% of female population)",2007,12.1781806479296
"Population ages 65 and above, female (% of female population)",2008,12.7924795454749
"Population ages 65 and above, female (% of female population)",2009,13.4365464010052
"Population ages 65 and above, female (% of female population)",2010,14.2057691787797
"Population ages 65 and above, female (% of female population)",2011,15.0099593440476
"Population ages 65 and above, female (% of female population)",2012,15.7350601090886
"Population ages 65 and above, female (% of female population)",2013,16.4895596828823
"Population ages 65 and above, female (% of female population)",2014,17.2550459406537
"Population ages 65 and above, female (% of female population)",2015,18.0786897193215
"Population ages 65 and above, female (% of female population)",2016,18.9805830024924
"Population ages 65 and above, female (% of female population)",2017,19.9064111413374
"Population ages 65 and above, female (% of female population)",2018,20.8627360518397
"Population ages 65 and above, female (% of female population)",2019,21.8499256251289
"Population ages 65 and above, female (% of female population)",2020,22.6107432260632
"Population ages 65 and above, female (% of female population)",2021,23.1308178467464
"Population ages 65 and above, female (% of female population)",2022,23.7140443693594
"Population ages 65 and above, female (% of female population)",2023,24.3580001340992
"Population ages 65 and above, female (% of female population)",2024,25.0103961787019
"Population ages 65 and above, male",1975,1561
"Population ages 65 and above, male",1976,1637
"Population ages 65 and above, male",1977,1650
"Population ages 65 and above, male",1978,1779
"Population ages 65 and above, male",1979,1882
"Population ages 65 and above, male",1980,2033
"Population ages 65 and above, male",1981,2080
"Population ages 65 and above, male",1982,2140
"Population ages 65 and above, male",1983,2215
"Population ages 65 and above, male",1984,2277
"Population ages 65 and above, male",1985,2335
"Population ages 65 and above, male",1986,2395
"Population ages 65 and above, male",1987,2458
"Population ages 65 and above, male",1988,2532
"Population ages 65 and above, male",1989,2622
"Population ages 65 and above, male",1990,2794
"Population ages 65 and above, male",1991,2905
"Population ages 65 and above, male",1992,3018
"Population ages 65 and above, male",1993,3139
"Population ages 65 and above, male",1994,3260
"Population ages 65 and above, male",1995,3377
"Population ages 65 and above, male",1996,3494
"Population ages 65 and above, male",1997,3618
"Population ages 65 and above, male",1998,3749
"Population ages 65 and above, male",1999,3886
"Population ages 65 and above, male",2000,4029
"Population ages 65 and above, male",2001,4201
"Population ages 65 and above, male",2002,4418
"Population ages 65 and above, male",2003,4663
"Population ages 65 and above, male",2004,4930
"Population ages 65 and above, male",2005,5194
"Population ages 65 and above, male",2006,5461
"Population ages 65 and above, male",2007,5764
"Population ages 65 and above, male",2008,6103
"Population ages 65 and above, male",2009,6434
"Population ages 65 and above, male",2010,6802
"Population ages 65 and above, male",2011,7198
"Population ages 65 and above, male",2012,7544
"Population ages 65 and above, male",2013,7869
"Population ages 65 and above, male",2014,8162
"Population ages 65 and above, male",2015,8474
"Population ages 65 and above, male",2016,8830
"Population ages 65 and above, male",2017,9192
"Population ages 65 and above, male",2018,9569
"Population ages 65 and above, male",2019,9973
"Population ages 65 and above, male",2020,10131
"Population ages 65 and above, male",2021,10036
"Population ages 65 and above, male",2022,9993
"Population ages 65 and above, male",2023,9995
"Population ages 65 and above, male",2024,10005
"Population ages 65 and above, male (% of male population)",1975,3.38073883204083
"Population ages 65 and above, male (% of male population)",1976,3.49944815010317
"Population ages 65 and above, male (% of male population)",1977,3.65661998393462
"Population ages 65 and above, male (% of male population)",1978,3.84776528405295
"Population ages 65 and above, male (% of male population)",1979,4.0774449776601
"Population ages 65 and above, male (% of male population)",1980,4.25948142623996
"Population ages 65 and above, male (% of male population)",1981,4.3449504485764
"Population ages 65 and above, male (% of male population)",1982,4.45537759853036
"Population ages 65 and above, male (% of male population)",1983,4.59261583516369
"Population ages 65 and above, male (% of male population)",1984,4.70312435168665
"Population ages 65 and above, male (% of male population)",1985,4.81138584801705
"Population ages 65 and above, male (% of male population)",1986,4.92813562098194
"Population ages 65 and above, male (% of male population)",1987,5.05182271231006
"Population ages 65 and above, male (% of male population)",1988,5.19720728869196
"Population ages 65 and above, male (% of male population)",1989,5.37252193695158
"Population ages 65 and above, male (% of male population)",1990,5.56241149099737
"Population ages 65 and above, male (% of male population)",1991,5.74080198843421
"Population ages 65 and above, male (% of male population)",1992,5.92002700850967
"Population ages 65 and above, male (% of male population)",1993,6.11400596920834
"Population ages 65 and above, male (% of male population)",1994,6.31370937762908
"Population ages 65 and above, male (% of male population)",1995,6.51810205630021
"Population ages 65 and above, male (% of male population)",1996,6.73521950463797
"Population ages 65 and above, male (% of male population)",1997,6.96653284953293
"Population ages 65 and above, male (% of male population)",1998,7.21566058457448
"Population ages 65 and above, male (% of male population)",1999,7.48576548455158
"Population ages 65 and above, male (% of male population)",2000,7.77211573725558
"Population ages 65 and above, male (% of male population)",2001,8.11672625374432
"Population ages 65 and above, male (% of male population)",2002,8.5352178032134
"Population ages 65 and above, male (% of male population)",2003,9.0025273310029
"Population ages 65 and above, male (% of male population)",2004,9.51410323607633
"Population ages 65 and above, male (% of male population)",2005,10.0194420141927
"Population ages 65 and above, male (% of male population)",2006,10.5369166699101
"Population ages 65 and above, male (% of male population)",2007,11.1215080803946
"Population ages 65 and above, male (% of male population)",2008,11.7696494708348
"Population ages 65 and above, male (% of male population)",2009,12.4116045368176
"Population ages 65 and above, male (% of male population)",2010,13.1309454713584
"Population ages 65 and above, male (% of male population)",2011,13.895114743043
"Population ages 65 and above, male (% of male population)",2012,14.5639136137449
"Population ages 65 and above, male (% of male population)",2013,15.2012706506014
"Population ages 65 and above, male (% of male population)",2014,15.7841984147277
"Population ages 65 and above, male (% of male population)",2015,16.3950442772211
"Population ages 65 and above, male (% of male population)",2016,17.0754265667358
"Population ages 65 and above, male (% of male population)",2017,17.7705818859778
"Population ages 65 and above, male (% of male population)",2018,18.5012103281334
"Population ages 65 and above, male (% of male population)",2019,19.2881215087023
"Population ages 65 and above, male (% of male population)",2020,19.6807759310702
"Population ages 65 and above, male (% of male population)",2021,19.6637296519578
"Population ages 65 and above, male (% of male population)",2022,19.7502468630332
"Population ages 65 and above, male (% of male population)",2023,19.9338346598955
"Population ages 65 and above, male (% of male population)",2024,20.1360796684604
"Population ages 65 and above, total",1975,3622
"Population ages 65 and above, total",1976,3788
"Population ages 65 and above, total",1977,3796
"Population ages 65 and above, total",1978,4061
"Population ages 65 and above, total",1979,4268
"Population ages 65 and above, total",1980,4589
"Population ages 65 and above, total",1981,4691
"Population ages 65 and above, total",1982,4802
"Population ages 65 and above, total",1983,4935
"Population ages 65 and above, total",1984,5066
"Population ages 65 and above, total",1985,5207
"Population ages 65 and above, total",1986,5359
"Population ages 65 and above, total",1987,5516
"Population ages 65 and above, total",1988,5692
"Population ages 65 and above, total",1989,5889
"Population ages 65 and above, total",1990,6270
"Population ages 65 and above, total",1991,6532
"Population ages 65 and above, total",1992,6798
"Population ages 65 and above, total",1993,7075
"Population ages 65 and above, total",1994,7352
"Population ages 65 and above, total",1995,7621
"Population ages 65 and above, total",1996,7901
"Population ages 65 and above, total",1997,8205
"Population ages 65 and above, total",1998,8527
"Population ages 65 and above, total",1999,8867
"Population ages 65 and above, total",2000,9227
"Population ages 65 and above, total",2001,9608
"Population ages 65 and above, total",2002,10034
"Population ages 65 and above, total",2003,10496
"Population ages 65 and above, total",2004,10994
"Population ages 65 and above, total",2005,11506
"Population ages 65 and above, total",2006,12037
"Population ages 65 and above, total",2007,12646
"Population ages 65 and above, total",2008,13336
"Population ages 65 and above, total",2009,14034
"Population ages 65 and above, total",2010,14836
"Population ages 65 and above, total",2011,15677
"Population ages 65 and above, total",2012,16417
"Population ages 65 and above, total",2013,17149
"Population ages 65 and above, total",2014,17855
"Population ages 65 and above, total",2015,18603
"Population ages 65 and above, total",2016,19422
"Population ages 65 and above, total",2017,20251
"Population ages 65 and above, total",2018,21102
"Population ages 65 and above, total",2019,21982
"Population ages 65 and above, total",2020,22525
"Population ages 65 and above, total",2021,22719
"Population ages 65 and above, total",2022,22992
"Population ages 65 and above, total",2023,23337
"Population ages 65 and above, total",2024,23683
"Population density (people per sq. km of land area)",1975,269.954285714286
"Population density (people per sq. km of land area)",1976,274.76
"Population density (people per sq. km of land area)",1977,266.294285714286
"Population density (people per sq. km of land area)",1978,274.082857142857
"Population density (people per sq. km of land area)",1979,274.808571428571
"Population density (people per sq. km of land area)",1980,284.674285714286
"Population density (people per sq. km of land area)",1981,285.294285714286
"Population density (people per sq. km of land area)",1982,285.908571428571
"Population density (people per sq. km of land area)",1983,286.708571428571
"Population density (people per sq. km of land area)",1984,287.428571428571
"Population density (people per sq. km of land area)",1985,287.885714285714
"Population density (people per sq. km of land area)",1986,288.12
"Population density (people per sq. km of land area)",1987,288.288571428571
"Population density (people per sq. km of land area)",1988,288.434285714286
"Population density (people per sq. km of land area)",1989,288.688571428571
"Population density (people per sq. km of land area)",1990,297.037142857143
"Population density (people per sq. km of land area)",1991,299.448571428571
"Population density (people per sq. km of land area)",1992,302.034285714286
"Population density (people per sq. km of land area)",1993,304.508571428571
"Population density (people per sq. km of land area)",1994,306.622857142857
"Population density (people per sq. km of land area)",1995,308.051428571429
"Population density (people per sq. km of land area)",1996,308.842857142857
"Population density (people per sq. km of land area)",1997,309.591428571429
"Population density (people per sq. km of land area)",1998,310.105714285714
"Population density (people per sq. km of land area)",1999,310.282857142857
"Population density (people per sq. km of land area)",2000,310.405714285714
"Population density (people per sq. km of land area)",2001,310.14
"Population density (people per sq. km of land area)",2002,310.025714285714
"Population density (people per sq. km of land area)",2003,310.014285714286
"Population density (people per sq. km of land area)",2004,309.902857142857
"Population density (people per sq. km of land area)",2005,309.865714285714
"Population density (people per sq. km of land area)",2006,309.625714285714
"Population density (people per sq. km of land area)",2007,309.534285714286
"Population density (people per sq. km of land area)",2008,309.705714285714
"Population density (people per sq. km of land area)",2009,309.725714285714
"Population density (people per sq. km of land area)",2010,309.591428571429
"Population density (people per sq. km of land area)",2011,309.4
"Population density (people per sq. km of land area)",2012,309.108571428571
"Population density (people per sq. km of land area)",2013,308.688571428571
"Population density (people per sq. km of land area)",2014,308.234285714286
"Population density (people per sq. km of land area)",2015,307.748571428571
"Population density (people per sq. km of land area)",2016,307.188571428571
"Population density (people per sq. km of land area)",2017,306.517142857143
"Population density (people per sq. km of land area)",2018,305.717142857143
"Population density (people per sq. km of land area)",2019,304.768571428571
"Population density (people per sq. km of land area)",2020,303.685714285714
"Population density (people per sq. km of land area)",2021,302.485714285714
"Population density (people per sq. km of land area)",2022,301.18
"Population density (people per sq. km of land area)",2023,299.762857142857
"Population density (people per sq. km of land area)",2024,NA
"Population, female",1975,48322
"Population, female",1976,49400
"Population, female",1977,48081
"Population, female",1978,49694
"Population, female",1979,50021
"Population, female",1980,51905
"Population, female",1981,51979
"Population, female",1982,52025
"Population, female",1983,52109
"Population, female",1984,52189
"Population, female",1985,52227
"Population, female",1986,52235
"Population, female",1987,52238
"Population, female",1988,52233
"Population, female",1989,52237
"Population, female",1990,53733
"Population, female",1991,54209
"Population, female",1992,54733
"Population, female",1993,55239
"Population, female",1994,55684
"Population, female",1995,56008
"Population, female",1996,56216
"Population, female",1997,56416
"Population, female",1998,56581
"Population, female",1999,56690
"Population, female",2000,56805
"Population, female",2001,56793
"Population, female",2002,56745
"Population, female",2003,56710
"Population, female",2004,56652
"Population, female",2005,56614
"Population, female",2006,56544
"Population, female",2007,56510
"Population, female",2008,56544
"Population, female",2009,56568
"Population, female",2010,56552
